Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
165228.0,1.79752649403974,-0.676531980231579,-0.616499480612472,0.301573956666783,-0.529678790504584,-0.322822376256825,-0.323453716671492,-0.0625924880460351,0.957443936627977,-0.068646196503973,-0.776262385462018,0.515261372761503,0.468588265028156,-0.107579516308585,0.542249593318175,0.452272817788624,-0.552424011236314,-0.468637650547849,-0.0441982550037886,0.0927666855446599,-0.198999896297821,-0.753396046726309,0.367858584699284,0.734030683212374,-0.654011740180118,0.186129405355967,-0.0640003367691395,-0.0163692343630056,122.59
32453.0,-0.725639529167414,0.848433307992193,1.59102587569243,1.51589623051056,-0.121117306823775,0.520521311374554,0.597127844003268,0.146963335458023,-0.841005085205032,0.55027931474851,0.433526157724264,0.501539531689207,0.117644848004237,-0.232781364126332,-1.35833344260361,0.0679101026085324,-0.180286973239133,0.0923535054967894,0.881831323599177,0.191575187011731,-0.0098960909838871,0.211652661911282,-0.151780542279517,0.0933012259544793,-0.246798419549444,1.04592272491568,0.213284378373816,0.165654112632428,84.4
29087.0,-0.439174988908641,1.79117819599155,-3.02516140815297,1.73961065112066,0.378939994398219,-1.70505257497351,0.351633623292772,0.589010543877212,-0.360448945509659,-1.34922658540927,-0.0847353220658918,-0.787291169916995,-0.52605995975911,-2.86789678150272,1.1627691482545,1.2850934275565,2.99613021390932,1.81414211536211,-0.264242212458146,-0.0159998855860359,-0.144824271361339,-0.387586853893399,0.0695805441857474,-0.463910295988521,-0.335798037277423,-0.359252819469281,0.219279226210541,-0.189817519107807,89.99
153030.0,-0.374595560625692,1.21480297806446,-0.54859846559097,0.872440538832208,0.939002348639605,-0.20503878961892,0.859184361577865,0.342360730081019,-1.12007352328443,-0.21109879804326,0.38229568484179,0.555194356966418,-0.586401442127977,1.10127881151392,-1.02089358986607,-0.849566307450795,0.101914918116759,0.249809710174514,1.04765531339569,-0.148258464462274,0.28113232974314,0.768556285410874,-0.137396247286311,0.713777388297587,-0.253588636424698,-0.482793477745136,0.0884332663822212,0.125849477737273,17.2
51328.0,1.08293013743909,-0.233486878416616,1.05252004187268,1.65042999896978,-0.578089479083477,0.800775908414641,-0.553157800870878,0.327210175858406,1.33449822098677,-0.409857181550151,-1.49610542614072,0.653916366586809,-0.596952340550643,-0.68295500003303,-1.63264606578938,-1.02170557071002,0.666573610362466,-1.18569985966327,0.309099291821065,-0.199558345857126,-0.436874619911976,-0.824044565127576,0.0348939765816813,-0.288961638658132,0.456321124769193,-0.487296610973065,0.0861148732610695,0.0262340031804075,21.96
158882.0,1.90243182882026,-0.664251841389523,-0.761975920472478,0.145640792134427,-0.322555630305019,0.322321229672877,-0.697738196730402,0.295694738383847,1.35177141261142,0.0369999186340638,-0.0432582616803415,-0.107793382125065,-1.87237610907105,0.52086956016182,0.269396944966889,0.702643167940672,-0.93168519481126,0.801581949132342,0.464206248600125,-0.197737704179199,-0.170408636969352,-0.617032684340503,0.299545024012641,-0.0079836107221336,-0.440760173960167,-0.634722515051128,0.0033035194512196,-0.0362513157407684,54.99
140434.0,2.26125311461286,-1.47628814843025,-0.609636705392529,-1.44205319018746,-1.64213742576302,-0.896858138657507,-1.26567876694659,-0.188980992576848,-0.943235264268656,1.56696544979549,-1.17401111762888,-1.08479247004979,-0.0983220394207412,-0.433119440176029,-0.0049619504226496,-0.397208600308851,0.454528145323136,0.0981740318202855,-0.197071055302564,-0.451895629040747,-0.147980524588046,0.05943333811234,0.250192337034084,-0.0590846286776439,-0.298540123225913,-0.173621720586281,0.0209661455266581,-0.0443970660045649,26.0
120700.0,1.98312816815015,-0.862706921539879,-1.04814129006247,-0.594427702961676,-0.90854235099174,-0.745332484881461,-0.92033152222668,-0.0276421050896917,-0.223550665231311,0.217317131660682,1.50532413720313,0.0338010770062988,0.178630666998799,-1.90778402030985,-0.334107079386031,1.77766706573091,1.20900455930913,-0.0771230614667169,0.369638352918471,0.140922859419745,0.334134135652952,0.920066208457066,0.063348058739208,-0.0747946771130533,-0.221666022066502,-0.113211473376196,0.0196663532568133,-0.0121701665251654,69.0
27255.0,0.963660312219079,-0.130515066909396,0.248643798627783,1.36104598846798,-0.516242687177387,-0.838238870955215,0.280356846536923,-0.205441583706496,0.0499667751228858,0.016136744227448,-0.506575862633695,-0.106417315952449,-0.463522898806181,0.464407112400027,1.01254346068947,0.192642839486462,-0.438357020945303,0.0237259925029634,-0.516026699509583,0.109192479493912,0.148859273858199,0.135963864027625,-0.225688467309658,0.394692231014942,0.604633957070251,-0.294199642536503,-0.0116283370644624,0.0453183476646956,144.0
127752.0,0.154841955564119,0.966918655526939,-0.468879520487527,-0.558632512838782,0.878392030831992,-0.799396523545279,0.906755327200597,-0.0493232658371324,0.105831079688952,-0.805434472530525,-0.953723320752186,-0.666575967085822,-0.937602198103835,-0.832201862155387,-0.125574994002931,0.408926802588346,0.381101830634326,-0.0619464797484001,-0.1805543782204,-0.0405241095705171,-0.360364497747699,-0.93393536448548,0.0921243020404506,0.446588694943358,-0.439052215805434,0.122282523482926,0.216110001653283,0.0811320727573527,2.67
114994.0,2.11111310186533,-0.960146585853354,-0.983496599075913,-0.978977661590861,-0.660522354105952,-0.462995163629232,-0.690107904735977,-0.127300275680159,-0.427335202621237,0.896625965126587,0.599087832418183,0.378954647245114,0.710114017466478,-0.233727698453445,-0.758310062083574,1.25310491505493,-0.209648505490507,-0.894026552171206,1.07342924080384,0.0878515348828258,0.21376175423524,0.600751834561305,0.0750299826789684,-0.455072047367011,-0.087129942751177,-0.198423364959529,-0.0167848086846403,-0.0612654741957368,45.85
150104.0,0.0077464791276354,0.821153736897397,0.296586562864886,-0.582659616537674,0.4863222058506,-1.068697361335,0.968585384206969,-0.181213936474408,-0.0514772826725866,-0.416310182776443,-0.865925303179105,0.194632062786146,0.0702493189186782,0.107222342643685,-0.361304167198047,-0.156054890243672,-0.354912992658379,-0.844325211754299,-0.155586268589447,-0.0324386177784814,-0.251137205744649,-0.545066866602896,0.0810450624320034,-0.018428567129993,-0.500820041329645,0.143256663006003,0.249644857736981,0.097757650169333,1.98
131062.0,2.06357192796526,-0.9707921168906,0.0697906656215525,-0.342863875299999,-1.40668110512703,-0.374900779285088,-1.15893148854171,-0.0679876312813551,0.129649516931993,0.749254982763287,-1.02386507781208,0.647773395322643,1.71185366218212,-0.700970881728572,0.471553199942907,-0.876397061979503,-0.48685125618959,1.22626327581704,-1.00770603249164,-0.466592789503606,-0.338031336898546,-0.330954272522021,0.36387559107347,-0.0959559636325244,-0.659238902729623,0.463664387691083,0.0159386765591724,-0.0292157294636855,27.44
48158.0,-0.305707801421296,-0.0959569163939646,1.76701429676396,-1.77623811836322,-0.814606683198968,-0.0436383996019443,-0.428962153107553,-0.637371012729508,1.22075983254748,-1.55418769587761,0.85775981849052,1.27872004615297,-0.0717457850557299,-0.0097590759177788,0.141591137963116,0.120343718098484,-0.726283044282223,0.894089747108866,0.0921882094944387,-0.114218565542808,0.9227017987981,0.177211823561439,-0.567175206098544,0.0476333509703093,1.68307956031773,-0.504999215095144,0.119763476324559,0.147912292917932,70.2
122675.0,1.95150032874422,1.45625178586463,-2.90864979617585,4.07852694315158,1.7537652540487,-1.24355306657709,1.19684551191831,-0.388975984874653,-2.00078532773558,0.588423898700767,1.42781587298166,-0.399937601329415,-0.781683907420983,-1.87896094322454,-1.56627209280452,1.20714519367515,1.56070066334649,1.09777511610203,-1.59988053628235,-0.257212955838003,0.166182094845185,0.544704997500621,-0.197203459433868,-0.150584174540767,0.638135458020215,0.340866622083227,-0.0719890050792355,-0.0245898693172229,1.0
117219.0,0.0074217118875024,0.829831039169836,0.295744484709174,-0.583823983855954,0.486697908636892,-1.05800060491867,0.990189376463399,-0.190304487550347,-0.0737570667528404,-0.423059317211785,-0.84238335081722,0.266866342129236,0.208329778786247,0.0798169727034817,-0.376453652089703,-0.161866815520573,-0.363084421716599,-0.860392333740309,-0.157176117704475,-0.0195408449418757,-0.248519694160783,-0.53363643489665,0.0842315431830364,-0.0149356188335677,-0.495365191003478,0.142713926039629,0.249868112035755,0.0981290783932657,4.47
62849.0,1.48220236519386,-0.197366849155061,-0.373042019386973,-0.78527965961178,-0.26541386662038,-1.08759221054312,0.0633530994858564,-0.463106943374136,-1.33939382324487,0.643842654987768,-0.425173888290014,-0.0044593047889847,1.6652335991396,-0.204946564198997,0.298766546980355,0.803303174325385,0.143635260685057,-1.61793775280973,0.812601069217213,0.176968377257322,0.175247684797345,0.512033893207967,-0.244852102517742,-0.0319974692444944,0.908181490406339,-0.0588861803326863,-0.020173578029342,0.0002105538671302,15.0
37793.0,-0.885776072023171,0.863501790989805,0.148509903944688,-1.59047066612369,0.0516128567184401,0.165910603323239,-0.029010439306568,-1.67829931617571,-1.50971984662739,0.315491041267018,0.688331974580055,-0.575382896298557,0.114211972805079,-0.955319947828,-0.0769077877195741,1.84897178805842,0.472076889928116,-0.459031127734705,1.50673341749406,-0.297917731146262,1.21685832587255,-1.56282330815363,0.238640819374727,-0.990319782620287,-0.0632434431406003,-0.631628064283891,-0.115198708949452,0.028010375157829,56.8
164703.0,-1.78177022896461,0.960565101601836,0.642080096179529,-0.612786562728582,-0.542903201975878,0.145773709724219,-0.385387486562808,1.23606934453993,-0.084336260519338,-0.618021155236098,0.307696562399394,0.443824019265826,-0.949440664063183,0.751013647452888,-0.361566044974038,0.814690712910063,-0.413406149888881,0.437134169009603,-0.012386860552164,-0.0531178096482031,-0.101704621992567,-0.473162191864893,0.189933887464593,0.653592986360861,-0.296668073224409,-0.0185351296514713,0.241479190067429,0.0237868245998652,37.82
163213.0,-0.086499068159546,0.903629811301809,-1.42975201968369,-0.543511248309147,0.584267517633766,-1.4840849792446,1.19032022928543,-0.0706379597308887,-0.634376353265899,-0.521308159180106,0.938060121763596,1.15636257065701,0.240572427534344,1.14611846835206,-0.502041284098286,-0.673196723847753,-0.325637700266665,0.230017765279594,0.59480359812055,-0.320700083316397,0.364433476319529,1.06284859343849,0.0447525377734033,0.115774863525387,0.0627972920180721,-0.421296346138482,-0.19898070045864,-0.128681200587058,43.24
156432.0,-0.14263344712797,0.0711083837249031,0.987937366354827,-2.04003459301592,0.115867131447202,-0.105250571763894,0.0869181596755048,-0.0163657919763013,-1.01243910001413,-0.110157372587174,-1.13311950223248,-0.576969200960352,0.921146517971963,-0.663148423111059,-0.305299021810045,1.0382802869527,-0.0111758364860265,-1.2158441157339,0.528772706549248,0.139704355993368,0.290147894072076,0.830151265241672,-0.204723299746453,0.459474813699359,-0.206859864154066,-0.225230589514327,0.149945502589477,0.160832163408281,8.0
163643.0,1.99683256580721,-0.359932401680181,-0.312298881867969,0.359833239350113,-0.856453332692566,-0.886567067690929,-0.547309273639006,-0.0178830192319645,1.5597474702861,-0.179556395299498,-0.977036645781133,-0.319337420510489,-1.46929237515829,0.383203730299662,1.23451750711629,0.291181457900379,-0.564578225341873,0.19902159372197,-0.13975754662461,-0.346664117885604,-0.135936534456539,-0.325966226534589,0.373538647269964,-0.0555388778412147,-0.420916031813367,-0.921457555166788,0.0492882558615223,-0.030162616146561,1.0
159509.0,1.91409917838932,-0.0414047871580506,-2.0602982847676,0.119643189792302,1.08145170266924,0.604614089164593,-0.0783264050461444,0.220763130800299,0.392560989418005,-0.434172660370663,1.38455468854142,0.69226803677412,-0.207985946294957,-0.449104126884728,1.02882277266789,-0.27880393603344,0.752636584894575,-0.118035239445469,-0.973729338227606,-0.262934028792563,0.28978190205192,1.05612939287249,-0.0326787074132757,-1.69964141320882,0.083676770532181,0.0102939695600023,0.0399028823381425,-0.0572746588542732,12.36
67525.0,1.24650703258859,-1.07724799719638,1.76023659446866,-0.145473729843512,-1.95277760784588,0.395939489523271,-1.63037414860661,0.340910902405025,0.694505482899391,0.219074818855135,-0.657807935039122,0.0661093041401565,-0.123757302255843,-1.33337797178661,-1.13829839964648,0.173534660849303,1.29323619825649,-1.91289370276989,0.508088835187478,-0.0193051282857735,0.187106576661352,0.935352412837721,-0.0198379026721586,0.468691727837539,0.361666389028224,-0.0355642735713017,0.102992108043937,0.0267699202232221,3.0
28990.0,1.11408115413566,0.0991733150427419,0.10553728341137,0.927450760187623,-0.222382679269189,-0.0284127637192224,-0.309313824218904,0.229227316761971,0.441531696988366,-0.627566253336037,1.4070900336917,0.566757054687222,-1.04287323493062,-1.18722613927416,-0.599576528303912,0.0440482544916894,1.20606331773087,0.17585306534823,-0.0803942807820611,-0.143678125966729,-0.110030040522904,-0.112882530442557,-0.0694122819446801,-0.0638523756937418,0.418855835086294,0.426440586583048,0.0091056762554692,0.0277629931650023,12.31
139830.0,-1.32640948096636,-0.35112936914978,-1.33930615407649,-2.07674857350287,3.61255643898392,2.91187543507843,0.195283411495045,0.957222374134051,0.208945664746605,-1.13481452542681,-0.081882442907891,-0.194984028452205,-0.424913641265786,-1.09907022087362,-0.315036876102678,0.837497019599555,-0.142052551466929,0.0045252022744869,-1.69149807436272,-0.0334435711644936,-0.0354732815584016,-0.0815611192312192,0.432415855907968,0.605000351638252,-0.483983620869384,0.131427188268308,0.28242261038284,0.341183890798994,68.56
56558.0,-1.51134263349284,0.447888043516958,1.37941752295381,0.332558610001535,-1.34918697668125,0.438088026935595,1.75241322587434,0.0390780210935424,-0.346494824712654,-0.942311713359012,-0.315435151438212,0.23100244906795,-0.158408948277954,-0.0607349042621693,-0.0601407128220662,-0.640576579881108,0.500499182739211,-1.02285117199936,-0.0252150379157401,-0.0740632845820679,-0.152053551963262,-0.188306090816717,0.217483145271616,0.444473930497928,0.327688892535849,0.284793735517423,-0.240357332344159,-0.324061553270663,323.34
119643.0,-0.588488950560368,-0.139385959670413,0.563540697287206,-2.95755693755098,1.36358409951392,0.181060843038273,1.27963830349357,-0.637906212147368,1.72975278241407,-0.996234403951259,-0.0286996453601258,-0.194814246639735,-1.60258101544092,-0.143709504615299,0.267627883921487,-1.77675966101809,-0.281271874131469,0.978552912197916,2.81787401972572,0.10584166911734,0.006905937881382,0.809380852453086,-0.703671298198394,-0.307160131869779,1.26883161107893,-0.372758867760371,-0.66153030725587,-0.632412975047613,10.0
123216.0,-1.10964345990604,-1.48149492163122,0.255429645024592,0.963375979884379,-1.79195024588154,1.65421597914298,2.35660134784174,0.104855566864061,0.450681912929708,-1.1042209888736,-0.549577315728364,0.526490995197576,-0.418776401811588,-0.443245614704389,-2.43874811811721,-0.0559066482203381,-0.575708145013475,1.05580762245068,-0.0985808482016822,1.21593812385227,0.737134247997963,1.33609029119601,1.1958902607612,-0.447448386749027,0.329024388502623,-0.379711995702096,-0.0896726541963922,0.0894755606022058,672.0
161738.0,2.08666290239607,0.0654473888043522,-1.35167038067562,0.324762507970768,0.114192575906636,-1.2649224522425,0.31486030082828,-0.447779297023348,0.471943045268793,-0.0101765987897514,-0.674685661730279,0.723436995027884,0.98315946217466,0.301142903337647,0.653328673759985,-0.215596397910296,-0.607526044558503,-0.126492529485021,-0.181892425390298,-0.185606969248891,0.245125874525102,0.922178313915035,-0.0283084714093311,-0.0486410773302863,0.318422142003595,-0.104391094710667,-0.013796302495292,-0.0583651553037513,0.74
134113.0,0.0325365311813689,-0.637393683781313,-0.618849539383579,-2.39861993183508,0.668234290029381,-1.90770449435786,0.432529245033234,-0.35741732064532,-0.788214417402809,0.098376434170262,-1.30696675714015,-0.995322879434678,-0.2303263497387,-0.017337176799087,-1.03412864769834,1.3640025054937,-0.551645183909883,-1.15617286201021,-0.997742789141466,-0.0404613298440275,0.720942992437658,1.8341381990917,0.229474954611978,-0.081095428034313,-1.49410833894142,-0.470517030513573,0.277055879392097,0.345401024560949,40.0
159026.0,-0.0528931137349158,-1.58350731273213,0.0437743117169464,-3.30219810573164,0.251983156371065,4.75414493993216,-2.63448012343885,1.89555352398526,-0.198923175768065,0.249140237934849,-1.65308030158185,-0.359471529423957,0.121319565339096,-1.4956890887913,-2.48653525587572,-0.517929702527354,0.676387060645307,0.226119912268806,-0.852833993888289,-0.51549210072558,0.131797956623167,0.961910776041064,0.257835645975421,0.721359175166702,-1.23284807237595,-0.25737014794728,0.18508959043891,0.0787868488658364,22.98
4118.0,1.14438692515426,0.438965885259618,0.49758075177387,1.25035450452269,0.0616538826706745,-0.179066923826643,0.0274481677642508,0.0113955688832371,0.913966842517339,-0.196224759667566,2.50711221988436,-1.74608863809474,0.942404223416648,2.24995009007266,-0.248173661290358,0.0757045694781938,0.366381558474689,-0.304867041162496,-0.426692683503323,-0.241430853727374,-0.546809191740818,-1.42555113731256,0.261059368410337,-0.146779058280932,0.100040510369492,-0.863006759161655,-0.0082018102451753,0.0087045041729541,7.99
67179.0,1.49217089074978,-1.02193074843986,0.311372590162792,-1.67782354387339,-1.0227122256898,0.190285074333842,-1.16459464729841,0.121501417908692,-2.04315962165814,1.54777636551696,0.89453956668665,-0.292468271791756,0.486341718284841,-0.123483933865819,0.26423416282638,-0.164388100044551,0.251129286723705,0.033496994892804,0.039870891240248,-0.348679760930551,-0.427218341446673,-0.86774373259374,0.155219400533827,-0.726311516189617,0.110638261463149,-0.424376289860572,0.0490201502162437,0.0058695545209471,2.95
50824.0,0.831342269488069,-1.28114456345887,1.49244687729608,0.0838644419947039,-1.52356939248408,1.26311593886409,-1.33266109116305,0.602981298252258,2.52017840674135,-1.06173433656527,0.244279328323982,1.56282409774296,-0.528589775369648,-0.88122261057003,-1.3141876956853,-0.908561017149842,0.370363935227594,0.365107898411671,0.771564190079565,0.0764647325278569,0.221983983656297,0.954848579451935,-0.318759544741646,-0.217028830602001,0.547917112221664,-0.256656083078333,0.126801450221997,0.0432588343871669,131.47
155333.0,-5.46804599249238,5.20781473238997,-2.96487749760028,-1.6140385187056,-1.05295560542958,-1.32267700312344,0.127265939915789,0.9316100098786,3.58849130533874,6.19445477711404,1.09765384552032,1.00208211502025,-0.214082050328224,-0.389696199422052,0.0919588247248567,-0.645142671845545,-0.572842979070697,0.279115326689819,-0.388116309305533,2.47933761504601,-0.239884400337238,1.13801340708025,0.174025118858348,-0.0381147877095529,0.137247775866642,-0.308151002917987,0.985114862080145,-0.130978057020717,0.89
52229.0,1.03438579958804,-1.07404051380367,0.29986298968721,0.444529250925143,-0.84517918393304,0.661018399025404,-0.737574122941537,0.209997718168722,-0.17481092301585,0.627292502528435,-1.8513087526019,-0.996517081019983,-0.994429393150656,0.0267435953884523,0.814344001546185,-1.36156705291744,-0.0625840992866817,1.50929868370721,-1.13098596037966,-0.331876371885146,-0.207722832028508,-0.324508235807753,-0.261009113958631,-0.974385323741037,0.482838382378804,-0.141660625121696,0.0554872201246643,0.0435251258246713,158.0
42111.0,-2.28743132338271,-2.44104965921174,1.72325086155836,0.305757640907652,-0.885205622659698,0.279591152336488,0.643203284649431,-0.21071994735765,-0.481252234494715,0.368548300192931,0.334060067599854,0.375136933649331,-0.280922958349361,-0.719188149679236,-1.74416595430284,-1.1694047631882,-0.469235710583777,1.67316793276252,-1.03829026080215,-0.683763728517761,-0.511425328251518,-0.509145974124812,0.139783035043008,0.317088727724025,-0.500266164394108,-0.697424188299564,0.327142599339739,-0.215152774017002,503.42
33261.0,1.13601014102957,-0.275076933351101,0.425124977758412,0.734176543857379,-0.0182924715881074,1.31739559743742,-0.792261932309541,0.511003508518733,0.569148853171164,0.161094252706105,-0.349917760888739,-0.471704607817095,-1.24281975573196,0.417247510970407,1.26539707855768,1.1643328146774,-1.21492647577419,1.14672010284825,-0.122201960640933,-0.108086660224302,0.0739075342820633,0.0922050005815707,-0.217220041699487,-1.76574166906851,0.397405323100883,-0.240166251078404,0.0547589493487937,0.0126704415231843,45.0
151419.0,2.08247920125009,-0.731009480106469,-0.947324315780969,-2.07312258675504,-0.653637803060283,-0.934370153019236,-0.463933535289126,-0.136705321085588,2.52764391884894,-1.33582989700706,-0.619540631644694,0.993574179634501,0.143904221487411,0.0692829537402374,1.49334614759067,-0.681919977803457,-0.303763329929093,-0.0030588852390544,1.11200257159321,-0.164115279376401,-0.211641216770429,-0.391525642706658,0.346150658785188,0.630906762461219,-0.225397160292192,-1.19260537844054,0.0689790254188671,-0.0252410762250157,9.84
